LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,WS10M_RANGE,Date
37.72531,-97.79759,2003,8,23,1.63,20.84,2.85,2003-08-23
37.72531,-97.79759,2003,8,24,0,21.74,3.53,2003-08-24
37.72531,-97.79759,2003,8,25,0.21,21.49,2.81,2003-08-25
37.72531,-97.79759,2003,8,26,3.71,21.35,3.02,2003-08-26
37.72531,-97.79759,2003,8,27,2.48,20.02,5.17,2003-08-27
37.72531,-97.79759,2003,8,28,11.91,16.16,4.99,2003-08-28
37.72531,-97.79759,2003,8,29,36.63,8.64,4.62,2003-08-29
37.72531,-97.79759,2003,8,30,49.49,3.31,5.89,2003-08-30
37.72531,-97.79759,2003,8,31,4.82,4.28,4.57,2003-08-31
37.72531,-97.79759,2003,9,1,0.49,15.55,4.38,2003-09-01
37.72531,-97.79759,2003,9,2,0.07,24.91,3.9,2003-09-02
37.72531,-97.79759,2003,9,3,0.02,21.92,3.43,2003-09-03
37.72531,-97.79759,2003,9,4,0.03,19.08,2.19,2003-09-04
37.72531,-97.79759,2003,9,5,0.06,25.09,1.89,2003-09-05
37.72531,-97.79759,2003,9,6,0.03,24.62,2.01,2003-09-06
37.72531,-97.79759,2003,9,7,0.11,15.44,2.28,2003-09-07
37.72531,-97.79759,2003,9,8,1.32,8.57,4.06,2003-09-08
37.72531,-97.79759,2003,9,9,4.08,22.03,3.56,2003-09-09
37.72531,-97.79759,2003,9,10,13.22,19.58,4.31,2003-09-10
37.72531,-97.79759,2003,9,11,19.89,9.54,8.08,2003-09-11
37.72531,-97.79759,2003,9,12,0,17.93,2.62,2003-09-12
37.72531,-97.79759,2003,9,13,6.76,13.43,9.34,2003-09-13
37.72531,-97.79759,2003,9,14,0.13,22.79,2.98,2003-09-14
37.72531,-97.79759,2003,9,15,0.01,22.64,3.56,2003-09-15
37.72531,-97.79759,2003,9,16,0.12,14.62,5.15,2003-09-16
37.72531,-97.79759,2003,9,17,0.11,21.24,4.38,2003-09-17
37.72531,-97.79759,2003,9,18,1.02,14.22,7.75,2003-09-18
37.72531,-97.79759,2003,9,19,0,21.82,2.29,2003-09-19
37.72531,-97.79759,2003,9,20,1.5,16.24,3.91,2003-09-20
37.72531,-97.79759,2003,9,21,18.8,1.26,4.47,2003-09-21
37.72531,-97.79759,2003,9,22,1.45,18.9,3.51,2003-09-22
37.72531,-97.79759,2003,9,23,0.16,18.9,6.33,2003-09-23
37.72531,-97.79759,2003,9,24,0,20.2,4.5,2003-09-24
37.72531,-97.79759,2003,9,25,0,17.64,2.15,2003-09-25
37.72531,-97.79759,2003,9,26,0,19.91,4.36,2003-09-26
37.72531,-97.79759,2003,9,27,0.11,19.84,4.5,2003-09-27
37.72531,-97.79759,2003,9,28,0.01,16.38,3.81,2003-09-28
37.72531,-97.79759,2003,9,29,6.94,0.65,4.73,2003-09-29
37.72531,-97.79759,2003,9,30,7.58,1.51,5.46,2003-09-30
37.72531,-97.79759,2003,10,1,0.02,21.13,2.61,2003-10-01
37.72531,-97.79759,2003,10,2,3.77,6.41,4.52,2003-10-02
37.72531,-97.79759,2003,10,3,2.95,12.28,3.72,2003-10-03
37.72531,-97.79759,2003,10,4,0.45,6.48,2.19,2003-10-04
37.72531,-97.79759,2003,10,5,0,19.12,1.63,2003-10-05
37.72531,-97.79759,2003,10,6,0.06,16.27,2.14,2003-10-06
37.72531,-97.79759,2003,10,7,0.91,16.09,2.77,2003-10-07
37.72531,-97.79759,2003,10,8,52.03,3.46,4.31,2003-10-08
37.72531,-97.79759,2003,10,9,3.79,15.84,2.07,2003-10-09
37.72531,-97.79759,2003,10,10,0.42,10.69,3.52,2003-10-10
37.72531,-97.79759,2003,10,11,0.41,11.81,7.9,2003-10-11
37.72531,-97.79759,2003,10,12,0,19.4,4.16,2003-10-12
37.72531,-97.79759,2003,10,13,0.49,9.29,7.65,2003-10-13
37.72531,-97.79759,2003,10,14,0,18.9,5.98,2003-10-14
37.72531,-97.79759,2003,10,15,0,18.36,9.56,2003-10-15
37.72531,-97.79759,2003,10,16,0.01,15.16,6.83,2003-10-16
37.72531,-97.79759,2003,10,17,0,14.76,4.18,2003-10-17
37.72531,-97.79759,2003,10,18,0,17.78,2.44,2003-10-18
37.72531,-97.79759,2003,10,19,0,17.1,3.95,2003-10-19
37.72531,-97.79759,2003,10,20,0,16.81,3.85,2003-10-20
37.72531,-97.79759,2003,10,21,0.02,16.49,5,2003-10-21
37.72531,-97.79759,2003,10,22,0.18,16.78,3.24,2003-10-22
37.72531,-97.79759,2003,10,23,0,16.49,2.06,2003-10-23
37.72531,-97.79759,2003,10,24,0.01,14.87,5.97,2003-10-24
37.72531,-97.79759,2003,10,25,0,7.78,5.36,2003-10-25
37.72531,-97.79759,2003,10,26,0,14.83,4.05,2003-10-26
37.72531,-97.79759,2003,10,27,0,12.35,3.12,2003-10-27
37.72531,-97.79759,2003,10,28,0,13.28,8.22,2003-10-28
37.72531,-97.79759,2003,10,29,0,14.11,6.79,2003-10-29
37.72531,-97.79759,2003,10,30,0,10.44,6.61,2003-10-30
37.72531,-97.79759,2003,10,31,0.01,9.79,4.2,2003-10-31
37.72531,-97.79759,2003,11,1,0.06,3.82,3.81,2003-11-01
37.72531,-97.79759,2003,11,2,0.44,4.75,4.93,2003-11-02
37.72531,-97.79759,2003,11,3,2.15,3.35,4.97,2003-11-03
37.72531,-97.79759,2003,11,4,0.19,7.88,5.05,2003-11-04
37.72531,-97.79759,2003,11,5,0.02,3.38,3.43,2003-11-05
37.72531,-97.79759,2003,11,6,0.1,9.54,2.3,2003-11-06
37.72531,-97.79759,2003,11,7,0,12.02,2.48,2003-11-07
37.72531,-97.79759,2003,11,8,0.11,3.71,2.12,2003-11-08
37.72531,-97.79759,2003,11,9,0.03,9.04,5.32,2003-11-09
37.72531,-97.79759,2003,11,10,0.1,6.66,5.6,2003-11-10
37.72531,-97.79759,2003,11,11,0.01,11.95,3.06,2003-11-11
37.72531,-97.79759,2003,11,12,0.01,8.86,10.97,2003-11-12
37.72531,-97.79759,2003,11,13,0.13,4.25,6.01,2003-11-13
37.72531,-97.79759,2003,11,14,0.41,9.43,6.91,2003-11-14
37.72531,-97.79759,2003,11,15,0.16,12.89,3.28,2003-11-15
37.72531,-97.79759,2003,11,16,0.15,13.25,6.92,2003-11-16
37.72531,-97.79759,2003,11,17,1.7,7.92,7.26,2003-11-17
37.72531,-97.79759,2003,11,18,0.01,12.02,9.94,2003-11-18
37.72531,-97.79759,2003,11,19,0,13.21,3.74,2003-11-19
37.72531,-97.79759,2003,11,20,0,8.86,6.75,2003-11-20
37.72531,-97.79759,2003,11,21,0.01,11.23,5.55,2003-11-21
37.72531,-97.79759,2003,11,22,0.15,9.04,6.86,2003-11-22
37.72531,-97.79759,2003,11,23,0.03,11.41,6.19,2003-11-23
37.72531,-97.79759,2003,11,24,0,11.38,5.03,2003-11-24
37.72531,-97.79759,2003,11,25,0,6.44,7.54,2003-11-25
37.72531,-97.79759,2003,11,26,0,10.87,3.29,2003-11-26
37.72531,-97.79759,2003,11,27,0,9.9,4.57,2003-11-27
37.72531,-97.79759,2003,11,28,0,11.27,6.83,2003-11-28
37.72531,-97.79759,2003,11,29,0,11.12,3.24,2003-11-29
37.72531,-97.79759,2003,11,30,0,11.38,6.16,2003-11-30
37.72531,-97.79759,2003,12,1,0,10.48,3,2003-12-01
37.72531,-97.79759,2003,12,2,2.87,2.88,7.35,2003-12-02
37.72531,-97.79759,2003,12,3,0.07,8.24,6.71,2003-12-03
37.72531,-97.79759,2003,12,4,0,9.83,8.97,2003-12-04
37.72531,-97.79759,2003,12,5,0,11.92,7.5,2003-12-05
37.72531,-97.79759,2003,12,6,0,8.32,6.07,2003-12-06
37.72531,-97.79759,2003,12,7,0.11,10.55,5.06,2003-12-07
37.72531,-97.79759,2003,12,8,0.3,5.36,5.85,2003-12-08
37.72531,-97.79759,2003,12,9,10.79,1.73,6.32,2003-12-09
37.72531,-97.79759,2003,12,10,0,6.77,9.04,2003-12-10
37.72531,-97.79759,2003,12,11,2.04,5.94,2.23,2003-12-11
37.72531,-97.79759,2003,12,12,13.49,2.02,1.71,2003-12-12
37.72531,-97.79759,2003,12,13,2.11,4.36,2.76,2003-12-13
37.72531,-97.79759,2003,12,14,0.93,2.77,3.83,2003-12-14
37.72531,-97.79759,2003,12,15,0.84,3.96,4.46,2003-12-15
37.72531,-97.79759,2003,12,16,0,4.21,4.83,2003-12-16
37.72531,-97.79759,2003,12,17,0,4.86,5.3,2003-12-17
37.72531,-97.79759,2003,12,18,0.01,6.08,3.99,2003-12-18
37.72531,-97.79759,2003,12,19,0,7.6,4.03,2003-12-19
37.72531,-97.79759,2003,12,20,0,8.32,3.85,2003-12-20
37.72531,-97.79759,2003,12,21,0.03,7.16,6.03,2003-12-21
37.72531,-97.79759,2003,12,22,1.32,3.13,6.33,2003-12-22
37.72531,-97.79759,2003,12,23,0,11.09,4.32,2003-12-23
37.72531,-97.79759,2003,12,24,0.02,11.12,3.37,2003-12-24
37.72531,-97.79759,2003,12,25,0,9.54,4.73,2003-12-25
37.72531,-97.79759,2003,12,26,0.03,6.12,3.27,2003-12-26
37.72531,-97.79759,2003,12,27,0.01,10.62,3.19,2003-12-27
37.72531,-97.79759,2003,12,28,0.08,10.48,2.58,2003-12-28
37.72531,-97.79759,2003,12,29,0,9.83,2.79,2003-12-29
37.72531,-97.79759,2003,12,30,0,9.29,4.37,2003-12-30
37.72531,-97.79759,2003,12,31,0.01,9.47,5.19,2003-12-31
37.72531,-97.79759,2004,1,1,0,7.13,5.45,2004-01-01
37.72531,-97.79759,2004,1,2,0,7.02,5.38,2004-01-02
37.72531,-97.79759,2004,1,3,0,7.34,5.12,2004-01-03
37.72531,-97.79759,2004,1,4,0.02,5.44,3.04,2004-01-04
37.72531,-97.79759,2004,1,5,0,10.4,4.81,2004-01-05
37.72531,-97.79759,2004,1,6,0,9.65,2.34,2004-01-06
37.72531,-97.79759,2004,1,7,0,7.27,5.93,2004-01-07
37.72531,-97.79759,2004,1,8,0,10.66,5.84,2004-01-08
37.72531,-97.79759,2004,1,9,0,10.87,3.41,2004-01-09
37.72531,-97.79759,2004,1,10,0,11.66,4.66,2004-01-10
37.72531,-97.79759,2004,1,11,0,10.48,5.03,2004-01-11
37.72531,-97.79759,2004,1,12,0,8.42,3.12,2004-01-12
37.72531,-97.79759,2004,1,13,0.01,10.66,3.62,2004-01-13
37.72531,-97.79759,2004,1,14,0,11.41,3.66,2004-01-14
37.72531,-97.79759,2004,1,15,0.28,9.07,3.71,2004-01-15
37.72531,-97.79759,2004,1,16,4.85,4.61,5.85,2004-01-16
37.72531,-97.79759,2004,1,17,21.84,1.8,7.12,2004-01-17
37.72531,-97.79759,2004,1,18,0.01,11.52,6.07,2004-01-18
37.72531,-97.79759,2004,1,19,0.16,11.52,2.29,2004-01-19
37.72531,-97.79759,2004,1,20,0.02,5.44,2.99,2004-01-20
37.72531,-97.79759,2004,1,21,0,12.82,1.85,2004-01-21
37.72531,-97.79759,2004,1,22,0,12.42,5.98,2004-01-22
37.72531,-97.79759,2004,1,23,0.05,13.43,6.38,2004-01-23
37.72531,-97.79759,2004,1,24,1.28,3.78,6.73,2004-01-24
37.72531,-97.79759,2004,1,25,4.06,3.24,2.53,2004-01-25
37.72531,-97.79759,2004,1,26,1.02,4.32,4.8,2004-01-26
37.72531,-97.79759,2004,1,27,0,11.09,5.68,2004-01-27
37.72531,-97.79759,2004,1,28,0.04,10.94,2.91,2004-01-28
37.72531,-97.79759,2004,1,29,0,8.86,5.24,2004-01-29
37.72531,-97.79759,2004,1,30,0,12.06,3.72,2004-01-30
37.72531,-97.79759,2004,1,31,1.08,2.92,4.51,2004-01-31
37.72531,-97.79759,2004,2,1,7.88,4,5.11,2004-02-01
37.72531,-97.79759,2004,2,2,0.17,11.59,5.99,2004-02-02
37.72531,-97.79759,2004,2,3,0.48,10.62,4.75,2004-02-03
37.72531,-97.79759,2004,2,4,7.53,5.51,4.11,2004-02-04
37.72531,-97.79759,2004,2,5,0.91,5.69,3.25,2004-02-05
37.72531,-97.79759,2004,2,6,0.05,4.5,5.04,2004-02-06
37.72531,-97.79759,2004,2,7,0,6.05,4.67,2004-02-07
37.72531,-97.79759,2004,2,8,1.98,7.96,9.75,2004-02-08
37.72531,-97.79759,2004,2,9,0.05,13.82,2.14,2004-02-09
37.72531,-97.79759,2004,2,10,0.08,15.44,3.29,2004-02-10
37.72531,-97.79759,2004,2,11,0.01,7.88,6.8,2004-02-11
37.72531,-97.79759,2004,2,12,0,13.03,7.98,2004-02-12
37.72531,-97.79759,2004,2,13,0,14.76,3.71,2004-02-13
37.72531,-97.79759,2004,2,14,0.01,15.8,4.77,2004-02-14
37.72531,-97.79759,2004,2,15,0,16.31,3.23,2004-02-15
37.72531,-97.79759,2004,2,16,0,9.25,2.69,2004-02-16
37.72531,-97.79759,2004,2,17,0,15.59,5.5,2004-02-17
37.72531,-97.79759,2004,2,18,0,14.04,4.56,2004-02-18
37.72531,-97.79759,2004,2,19,1.84,12.67,9.31,2004-02-19
37.72531,-97.79759,2004,2,20,0,17.57,6.17,2004-02-20
37.72531,-97.79759,2004,2,21,0.07,14.65,6.33,2004-02-21
37.72531,-97.79759,2004,2,22,0.14,13.25,8.05,2004-02-22
37.72531,-97.79759,2004,2,23,0.21,13.39,3.81,2004-02-23
37.72531,-97.79759,2004,2,24,0,8.6,2.77,2004-02-24
37.72531,-97.79759,2004,2,25,0,7.13,2.52,2004-02-25
37.72531,-97.79759,2004,2,26,0,19.33,4.69,2004-02-26
37.72531,-97.79759,2004,2,27,0,16.38,5.6,2004-02-27
37.72531,-97.79759,2004,2,28,0.31,6.44,3.7,2004-02-28
37.72531,-97.79759,2004,2,29,12.92,5.65,4.56,2004-02-29
37.72531,-97.79759,2004,3,1,0.32,16.63,8.47,2004-03-01
37.72531,-97.79759,2004,3,2,3.59,14.04,2.6,2004-03-02
37.72531,-97.79759,2004,3,3,12.49,3.17,3.99,2004-03-03
37.72531,-97.79759,2004,3,4,58.58,1.33,6.32,2004-03-04
37.72531,-97.79759,2004,3,5,0.86,8.14,4.78,2004-03-05
37.72531,-97.79759,2004,3,6,0,19.84,7.46,2004-03-06
37.72531,-97.79759,2004,3,7,0.02,19.76,8.23,2004-03-07
37.72531,-97.79759,2004,3,8,0.01,19.62,3.49,2004-03-08
37.72531,-97.79759,2004,3,9,0,20.38,5.79,2004-03-09
37.72531,-97.79759,2004,3,10,0.02,16.38,8.55,2004-03-10
37.72531,-97.79759,2004,3,11,0,20.59,4.58,2004-03-11
37.72531,-97.79759,2004,3,12,0,16.49,4.55,2004-03-12
37.72531,-97.79759,2004,3,13,0.61,4.86,6.61,2004-03-13
37.72531,-97.79759,2004,3,14,0,20.74,6.53,2004-03-14
37.72531,-97.79759,2004,3,15,1.64,19.37,6.51,2004-03-15
37.72531,-97.79759,2004,3,16,0.05,15.7,4.51,2004-03-16
37.72531,-97.79759,2004,3,17,0,21.13,2.93,2004-03-17
37.72531,-97.79759,2004,3,18,0,21.13,5.37,2004-03-18
37.72531,-97.79759,2004,3,19,0,9.29,3.88,2004-03-19
37.72531,-97.79759,2004,3,20,0,20.34,9.38,2004-03-20
37.72531,-97.79759,2004,3,21,0,21.6,3.44,2004-03-21
37.72531,-97.79759,2004,3,22,0,21.78,4.7,2004-03-22
37.72531,-97.79759,2004,3,23,0.1,21.92,5.84,2004-03-23
37.72531,-97.79759,2004,3,24,0.03,12.28,3.82,2004-03-24
37.72531,-97.79759,2004,3,25,0.65,10.26,4.67,2004-03-25
37.72531,-97.79759,2004,3,26,3.31,11.81,4.41,2004-03-26
37.72531,-97.79759,2004,3,27,13.65,2.63,10.11,2004-03-27
37.72531,-97.79759,2004,3,28,8.57,23.08,8.15,2004-03-28
37.72531,-97.79759,2004,3,29,0.49,19.73,3.43,2004-03-29
37.72531,-97.79759,2004,3,30,0,25.06,5.21,2004-03-30
37.72531,-97.79759,2004,3,31,0.17,25.2,2.13,2004-03-31
37.72531,-97.79759,2004,4,1,0,23.69,1.88,2004-04-01
37.72531,-97.79759,2004,4,2,0,23.87,1.96,2004-04-02
37.72531,-97.79759,2004,4,3,0,20.41,4.1,2004-04-03
37.72531,-97.79759,2004,4,4,0,23.76,2.02,2004-04-04
37.72531,-97.79759,2004,4,5,0.02,19.26,4.66,2004-04-05
37.72531,-97.79759,2004,4,6,0.62,8.96,2.79,2004-04-06
37.72531,-97.79759,2004,4,7,0.66,21.24,4.3,2004-04-07
37.72531,-97.79759,2004,4,8,0,23.29,5.25,2004-04-08
37.72531,-97.79759,2004,4,9,8.67,3.96,4.14,2004-04-09
37.72531,-97.79759,2004,4,10,5.62,7.34,6.38,2004-04-10
37.72531,-97.79759,2004,4,11,0.02,23.94,2.59,2004-04-11
37.72531,-97.79759,2004,4,12,0.15,10.33,5.3,2004-04-12
37.72531,-97.79759,2004,4,13,0,25.74,3.04,2004-04-13
37.72531,-97.79759,2004,4,14,0,25.38,7.03,2004-04-14
37.72531,-97.79759,2004,4,15,0.04,24.91,6.62,2004-04-15
37.72531,-97.79759,2004,4,16,0,27.07,3.4,2004-04-16
37.72531,-97.79759,2004,4,17,0,20.05,7.2,2004-04-17
37.72531,-97.79759,2004,4,18,0.42,10.04,10.82,2004-04-18
37.72531,-97.79759,2004,4,19,13.55,21.28,5.89,2004-04-19
37.72531,-97.79759,2004,4,20,4.81,15.91,7.65,2004-04-20
37.72531,-97.79759,2004,4,21,5.72,19.19,4.31,2004-04-21
37.72531,-97.79759,2004,4,22,1.57,9.14,1.67,2004-04-22
37.72531,-97.79759,2004,4,23,21.21,4.64,4.43,2004-04-23
37.72531,-97.79759,2004,4,24,2.82,9.86,6.61,2004-04-24
37.72531,-97.79759,2004,4,25,0,28.08,2.87,2004-04-25
37.72531,-97.79759,2004,4,26,0,28.84,5.97,2004-04-26
37.72531,-97.79759,2004,4,27,0,28.98,7.2,2004-04-27
37.72531,-97.79759,2004,4,28,0,26.64,4.69,2004-04-28
37.72531,-97.79759,2004,4,29,2.52,9.25,8.08,2004-04-29
37.72531,-97.79759,2004,4,30,9.96,3.13,2.21,2004-04-30
37.72531,-97.79759,2004,5,1,1.02,25.85,6.29,2004-05-01
37.72531,-97.79759,2004,5,2,0,29.02,6.55,2004-05-02
37.72531,-97.79759,2004,5,3,0,27.43,5.96,2004-05-03
37.72531,-97.79759,2004,5,4,0,21.96,3.43,2004-05-04
37.72531,-97.79759,2004,5,5,0,28.51,5.7,2004-05-05
37.72531,-97.79759,2004,5,6,0,29.12,2.36,2004-05-06
37.72531,-97.79759,2004,5,7,0,28.84,3.72,2004-05-07
37.72531,-97.79759,2004,5,8,0.74,28.87,3.37,2004-05-08
37.72531,-97.79759,2004,5,9,1.64,19.44,3.87,2004-05-09
37.72531,-97.79759,2004,5,10,0.93,8.53,3.12,2004-05-10
37.72531,-97.79759,2004,5,11,0.05,16.99,4.64,2004-05-11
37.72531,-97.79759,2004,5,12,27.55,17.46,6.22,2004-05-12
37.72531,-97.79759,2004,5,13,12.38,4.43,9.55,2004-05-13
37.72531,-97.79759,2004,5,14,0.19,29.84,4.47,2004-05-14
37.72531,-97.79759,2004,5,15,0.02,29.2,3.57,2004-05-15
37.72531,-97.79759,2004,5,16,8.44,24.84,6.2,2004-05-16
37.72531,-97.79759,2004,5,17,0.83,27.11,5.6,2004-05-17
37.72531,-97.79759,2004,5,18,0.15,16.52,4.48,2004-05-18
37.72531,-97.79759,2004,5,19,0.01,27.65,4.39,2004-05-19
37.72531,-97.79759,2004,5,20,0,25.34,2.13,2004-05-20
37.72531,-97.79759,2004,5,21,0.12,25.85,4.18,2004-05-21
37.72531,-97.79759,2004,5,22,0.14,28.37,4.5,2004-05-22
37.72531,-97.79759,2004,5,23,0.02,30.2,7.81,2004-05-23
37.72531,-97.79759,2004,5,24,1.13,25.13,7.89,2004-05-24
37.72531,-97.79759,2004,5,25,0.22,16.63,6.71,2004-05-25
37.72531,-97.79759,2004,5,26,0.32,16.42,6.62,2004-05-26
37.72531,-97.79759,2004,5,27,0.04,23.65,6.99,2004-05-27
37.72531,-97.79759,2004,5,28,0,27.86,6.4,2004-05-28
37.72531,-97.79759,2004,5,29,3.42,23.9,6.88,2004-05-29
37.72531,-97.79759,2004,5,30,0.37,28.26,5.02,2004-05-30
37.72531,-97.79759,2004,5,31,0.01,27.68,7.37,2004-05-31
37.72531,-97.79759,2004,6,1,0.02,28.66,4.86,2004-06-01
37.72531,-97.79759,2004,6,2,6.75,10.84,4.63,2004-06-02
37.72531,-97.79759,2004,6,3,0,29.12,3.12,2004-06-03
37.72531,-97.79759,2004,6,4,11.07,20.52,3.39,2004-06-04
37.72531,-97.79759,2004,6,5,6.62,25.2,2.38,2004-06-05
37.72531,-97.79759,2004,6,6,0.16,29.88,4.06,2004-06-06
37.72531,-97.79759,2004,6,7,0,24.41,5.73,2004-06-07
37.72531,-97.79759,2004,6,8,0.6,23.47,5.12,2004-06-08
37.72531,-97.79759,2004,6,9,9.02,10.55,2.06,2004-06-09
37.72531,-97.79759,2004,6,10,1.36,14.15,4.53,2004-06-10
37.72531,-97.79759,2004,6,11,0.06,29.74,6.51,2004-06-11
37.72531,-97.79759,2004,6,12,15.42,25.63,5.17,2004-06-12
37.72531,-97.79759,2004,6,13,3.77,25.45,3.47,2004-06-13
37.72531,-97.79759,2004,6,14,7.99,29.99,3.13,2004-06-14
37.72531,-97.79759,2004,6,15,1.32,21.24,2.71,2004-06-15
37.72531,-97.79759,2004,6,16,10.27,18.29,2.11,2004-06-16
37.72531,-97.79759,2004,6,17,15.43,22.72,4.64,2004-06-17
37.72531,-97.79759,2004,6,18,19.7,12.6,4.45,2004-06-18
37.72531,-97.79759,2004,6,19,9.62,6.91,3.71,2004-06-19
37.72531,-97.79759,2004,6,20,9.2,21.82,2.16,2004-06-20
37.72531,-97.79759,2004,6,21,9.16,26.6,4.82,2004-06-21
37.72531,-97.79759,2004,6,22,1.24,30.46,4.63,2004-06-22
37.72531,-97.79759,2004,6,23,0,32,2.53,2004-06-23
37.72531,-97.79759,2004,6,24,0.2,31.93,4.48,2004-06-24
37.72531,-97.79759,2004,6,25,0.44,24.84,4.43,2004-06-25
37.72531,-97.79759,2004,6,26,0.15,18.25,2.87,2004-06-26
37.72531,-97.79759,2004,6,27,13.08,15.73,4.02,2004-06-27
37.72531,-97.79759,2004,6,28,2.18,22.79,3.21,2004-06-28
37.72531,-97.79759,2004,6,29,0.14,19.8,1.69,2004-06-29
37.72531,-97.79759,2004,6,30,6.2,13.21,3.57,2004-06-30
37.72531,-97.79759,2004,7,1,20.06,14.9,1.65,2004-07-01
37.72531,-97.79759,2004,7,2,2.96,24.37,4.42,2004-07-02
37.72531,-97.79759,2004,7,3,7.58,30.13,2.1,2004-07-03
37.72531,-97.79759,2004,7,4,15.61,24.08,2.39,2004-07-04
37.72531,-97.79759,2004,7,5,12.27,28.69,4.06,2004-07-05
37.72531,-97.79759,2004,7,6,5.49,28.4,3.22,2004-07-06
37.72531,-97.79759,2004,7,7,1.4,27.18,4.78,2004-07-07
37.72531,-97.79759,2004,7,8,2.15,28.66,1.96,2004-07-08
37.72531,-97.79759,2004,7,9,3.76,16.7,3.97,2004-07-09
37.72531,-97.79759,2004,7,10,0.07,25.7,4.03,2004-07-10
37.72531,-97.79759,2004,7,11,0.01,27.97,3.18,2004-07-11
37.72531,-97.79759,2004,7,12,0,30.1,1.87,2004-07-12
37.72531,-97.79759,2004,7,13,0,30.38,2.35,2004-07-13
37.72531,-97.79759,2004,7,14,0,27.04,4.51,2004-07-14
37.72531,-97.79759,2004,7,15,0.17,27.9,3.52,2004-07-15
37.72531,-97.79759,2004,7,16,0.36,15.34,4.19,2004-07-16
37.72531,-97.79759,2004,7,17,0,23.58,3.35,2004-07-17
37.72531,-97.79759,2004,7,18,0,28.84,4.29,2004-07-18
37.72531,-97.79759,2004,7,19,0.1,29.27,2.24,2004-07-19
37.72531,-97.79759,2004,7,20,0,29.02,2.83,2004-07-20
37.72531,-97.79759,2004,7,21,0.06,26.03,4.32,2004-07-21
37.72531,-97.79759,2004,7,22,6.22,22.93,2.82,2004-07-22
37.72531,-97.79759,2004,7,23,65.65,3.64,3.14,2004-07-23
37.72531,-97.79759,2004,7,24,5.69,4.97,6.99,2004-07-24
37.72531,-97.79759,2004,7,25,0.07,24.34,4.08,2004-07-25
37.72531,-97.79759,2004,7,26,0,28.01,3.09,2004-07-26
37.72531,-97.79759,2004,7,27,0,25.13,3.16,2004-07-27
37.72531,-97.79759,2004,7,28,6.81,9.11,3.87,2004-07-28
37.72531,-97.79759,2004,7,29,1.44,9.76,3.34,2004-07-29
37.72531,-97.79759,2004,7,30,0.02,20.59,2.76,2004-07-30
37.72531,-97.79759,2004,7,31,0,27.32,4.16,2004-07-31
37.72531,-97.79759,2004,8,1,0,28.12,2.31,2004-08-01
37.72531,-97.79759,2004,8,2,0,26.82,1.8,2004-08-02
37.72531,-97.79759,2004,8,3,1.71,25.09,3.96,2004-08-03
37.72531,-97.79759,2004,8,4,0.57,27,5.83,2004-08-04
37.72531,-97.79759,2004,8,5,0.06,23.47,3.86,2004-08-05
37.72531,-97.79759,2004,8,6,0.17,17.21,3.01,2004-08-06
37.72531,-97.79759,2004,8,7,1.03,10.58,2.33,2004-08-07
37.72531,-97.79759,2004,8,8,10.16,23.9,2.28,2004-08-08
37.72531,-97.79759,2004,8,9,9.11,21.96,2.37,2004-08-09
37.72531,-97.79759,2004,8,10,4.15,27.07,4.37,2004-08-10
37.72531,-97.79759,2004,8,11,7.34,24.88,4.53,2004-08-11
37.72531,-97.79759,2004,8,12,1.66,22.72,4.13,2004-08-12
37.72531,-97.79759,2004,8,13,0.01,24.73,3.52,2004-08-13
37.72531,-97.79759,2004,8,14,0.24,19.84,1.8,2004-08-14
37.72531,-97.79759,2004,8,15,4.49,18.04,2.97,2004-08-15
37.72531,-97.79759,2004,8,16,8.77,18.61,4.78,2004-08-16
37.72531,-97.79759,2004,8,17,0,25.67,3.79,2004-08-17
37.72531,-97.79759,2004,8,18,3.4,23,5.24,2004-08-18
37.72531,-97.79759,2004,8,19,10.01,4.75,6.14,2004-08-19
37.72531,-97.79759,2004,8,20,0,21.42,3.43,2004-08-20
37.72531,-97.79759,2004,8,21,0.02,24.84,4.02,2004-08-21
37.72531,-97.79759,2004,8,22,3.19,18.9,4.49,2004-08-22
37.72531,-97.79759,2004,8,23,4.17,20.23,4.73,2004-08-23
37.72531,-97.79759,2004,8,24,0.82,23.08,4.15,2004-08-24
37.72531,-97.79759,2004,8,25,0.02,22.03,6.9,2004-08-25
37.72531,-97.79759,2004,8,26,0,24.8,6.67,2004-08-26
37.72531,-97.79759,2004,8,27,2.09,21.53,4.06,2004-08-27
37.72531,-97.79759,2004,8,28,0.01,24.08,5.54,2004-08-28
37.72531,-97.79759,2004,8,29,2.17,24.23,4.35,2004-08-29
37.72531,-97.79759,2004,8,30,2.79,14,2.48,2004-08-30
37.72531,-97.79759,2004,8,31,0,18,2.59,2004-08-31
37.72531,-97.79759,2004,9,1,0,23.11,2.08,2004-09-01
37.72531,-97.79759,2004,9,2,0,23,3.43,2004-09-02
37.72531,-97.79759,2004,9,3,0,22.32,4.28,2004-09-03
37.72531,-97.79759,2004,9,4,0,23.87,4.08,2004-09-04
37.72531,-97.79759,2004,9,5,9.59,12.56,8,2004-09-05
37.72531,-97.79759,2004,9,6,0,25.09,4.63,2004-09-06
37.72531,-97.79759,2004,9,7,0,24.59,2.37,2004-09-07
37.72531,-97.79759,2004,9,8,0,24.26,2.53,2004-09-08
37.72531,-97.79759,2004,9,9,0,24.01,3.49,2004-09-09
