LAT,LON,YEAR,MO,DY,PRECTOT,ALLSKY_SFC_SW_DWN,Date
37.72531,-97.79759,2003,10,9,3.79,15.84,2003-10-09
37.72531,-97.79759,2003,10,10,0.42,10.69,2003-10-10
37.72531,-97.79759,2003,10,11,0.41,11.81,2003-10-11
37.72531,-97.79759,2003,10,12,0,19.4,2003-10-12
37.72531,-97.79759,2003,10,13,0.49,9.29,2003-10-13
37.72531,-97.79759,2003,10,14,0,18.9,2003-10-14
37.72531,-97.79759,2003,10,15,0,18.36,2003-10-15
37.72531,-97.79759,2003,10,16,0.01,15.16,2003-10-16
37.72531,-97.79759,2003,10,17,0,14.76,2003-10-17
37.72531,-97.79759,2003,10,18,0,17.78,2003-10-18
37.72531,-97.79759,2003,10,19,0,17.1,2003-10-19
37.72531,-97.79759,2003,10,20,0,16.81,2003-10-20
37.72531,-97.79759,2003,10,21,0.02,16.49,2003-10-21
37.72531,-97.79759,2003,10,22,0.18,16.78,2003-10-22
37.72531,-97.79759,2003,10,23,0,16.49,2003-10-23
37.72531,-97.79759,2003,10,24,0.01,14.87,2003-10-24
37.72531,-97.79759,2003,10,25,0,7.78,2003-10-25
37.72531,-97.79759,2003,10,26,0,14.83,2003-10-26
37.72531,-97.79759,2003,10,27,0,12.35,2003-10-27
37.72531,-97.79759,2003,10,28,0,13.28,2003-10-28
37.72531,-97.79759,2003,10,29,0,14.11,2003-10-29
37.72531,-97.79759,2003,10,30,0,10.44,2003-10-30
37.72531,-97.79759,2003,10,31,0.01,9.79,2003-10-31
37.72531,-97.79759,2003,11,1,0.06,3.82,2003-11-01
37.72531,-97.79759,2003,11,2,0.44,4.75,2003-11-02
37.72531,-97.79759,2003,11,3,2.15,3.35,2003-11-03
37.72531,-97.79759,2003,11,4,0.19,7.88,2003-11-04
37.72531,-97.79759,2003,11,5,0.02,3.38,2003-11-05
37.72531,-97.79759,2003,11,6,0.1,9.54,2003-11-06
37.72531,-97.79759,2003,11,7,0,12.02,2003-11-07
37.72531,-97.79759,2003,11,8,0.11,3.71,2003-11-08
37.72531,-97.79759,2003,11,9,0.03,9.04,2003-11-09
37.72531,-97.79759,2003,11,10,0.1,6.66,2003-11-10
37.72531,-97.79759,2003,11,11,0.01,11.95,2003-11-11
37.72531,-97.79759,2003,11,12,0.01,8.86,2003-11-12
37.72531,-97.79759,2003,11,13,0.13,4.25,2003-11-13
37.72531,-97.79759,2003,11,14,0.41,9.43,2003-11-14
37.72531,-97.79759,2003,11,15,0.16,12.89,2003-11-15
37.72531,-97.79759,2003,11,16,0.15,13.25,2003-11-16
37.72531,-97.79759,2003,11,17,1.7,7.92,2003-11-17
37.72531,-97.79759,2003,11,18,0.01,12.02,2003-11-18
37.72531,-97.79759,2003,11,19,0,13.21,2003-11-19
37.72531,-97.79759,2003,11,20,0,8.86,2003-11-20
37.72531,-97.79759,2003,11,21,0.01,11.23,2003-11-21
37.72531,-97.79759,2003,11,22,0.15,9.04,2003-11-22
37.72531,-97.79759,2003,11,23,0.03,11.41,2003-11-23
37.72531,-97.79759,2003,11,24,0,11.38,2003-11-24
37.72531,-97.79759,2003,11,25,0,6.44,2003-11-25
37.72531,-97.79759,2003,11,26,0,10.87,2003-11-26
37.72531,-97.79759,2003,11,27,0,9.9,2003-11-27
37.72531,-97.79759,2003,11,28,0,11.27,2003-11-28
37.72531,-97.79759,2003,11,29,0,11.12,2003-11-29
37.72531,-97.79759,2003,11,30,0,11.38,2003-11-30
37.72531,-97.79759,2003,12,1,0,10.48,2003-12-01
37.72531,-97.79759,2003,12,2,2.87,2.88,2003-12-02
37.72531,-97.79759,2003,12,3,0.07,8.24,2003-12-03
37.72531,-97.79759,2003,12,4,0,9.83,2003-12-04
37.72531,-97.79759,2003,12,5,0,11.92,2003-12-05
37.72531,-97.79759,2003,12,6,0,8.32,2003-12-06
37.72531,-97.79759,2003,12,7,0.11,10.55,2003-12-07
37.72531,-97.79759,2003,12,8,0.3,5.36,2003-12-08
37.72531,-97.79759,2003,12,9,10.79,1.73,2003-12-09
37.72531,-97.79759,2003,12,10,0,6.77,2003-12-10
37.72531,-97.79759,2003,12,11,2.04,5.94,2003-12-11
37.72531,-97.79759,2003,12,12,13.49,2.02,2003-12-12
37.72531,-97.79759,2003,12,13,2.11,4.36,2003-12-13
37.72531,-97.79759,2003,12,14,0.93,2.77,2003-12-14
37.72531,-97.79759,2003,12,15,0.84,3.96,2003-12-15
37.72531,-97.79759,2003,12,16,0,4.21,2003-12-16
37.72531,-97.79759,2003,12,17,0,4.86,2003-12-17
37.72531,-97.79759,2003,12,18,0.01,6.08,2003-12-18
37.72531,-97.79759,2003,12,19,0,7.6,2003-12-19
37.72531,-97.79759,2003,12,20,0,8.32,2003-12-20
37.72531,-97.79759,2003,12,21,0.03,7.16,2003-12-21
37.72531,-97.79759,2003,12,22,1.32,3.13,2003-12-22
37.72531,-97.79759,2003,12,23,0,11.09,2003-12-23
37.72531,-97.79759,2003,12,24,0.02,11.12,2003-12-24
37.72531,-97.79759,2003,12,25,0,9.54,2003-12-25
37.72531,-97.79759,2003,12,26,0.03,6.12,2003-12-26
37.72531,-97.79759,2003,12,27,0.01,10.62,2003-12-27
37.72531,-97.79759,2003,12,28,0.08,10.48,2003-12-28
37.72531,-97.79759,2003,12,29,0,9.83,2003-12-29
37.72531,-97.79759,2003,12,30,0,9.29,2003-12-30
37.72531,-97.79759,2003,12,31,0.01,9.47,2003-12-31
37.72531,-97.79759,2004,1,1,0,7.13,2004-01-01
37.72531,-97.79759,2004,1,2,0,7.02,2004-01-02
37.72531,-97.79759,2004,1,3,0,7.34,2004-01-03
37.72531,-97.79759,2004,1,4,0.02,5.44,2004-01-04
37.72531,-97.79759,2004,1,5,0,10.4,2004-01-05
37.72531,-97.79759,2004,1,6,0,9.65,2004-01-06
37.72531,-97.79759,2004,1,7,0,7.27,2004-01-07
37.72531,-97.79759,2004,1,8,0,10.66,2004-01-08
37.72531,-97.79759,2004,1,9,0,10.87,2004-01-09
37.72531,-97.79759,2004,1,10,0,11.66,2004-01-10
37.72531,-97.79759,2004,1,11,0,10.48,2004-01-11
37.72531,-97.79759,2004,1,12,0,8.42,2004-01-12
37.72531,-97.79759,2004,1,13,0.01,10.66,2004-01-13
37.72531,-97.79759,2004,1,14,0,11.41,2004-01-14
37.72531,-97.79759,2004,1,15,0.28,9.07,2004-01-15
37.72531,-97.79759,2004,1,16,4.85,4.61,2004-01-16
37.72531,-97.79759,2004,1,17,21.84,1.8,2004-01-17
37.72531,-97.79759,2004,1,18,0.01,11.52,2004-01-18
37.72531,-97.79759,2004,1,19,0.16,11.52,2004-01-19
37.72531,-97.79759,2004,1,20,0.02,5.44,2004-01-20
37.72531,-97.79759,2004,1,21,0,12.82,2004-01-21
37.72531,-97.79759,2004,1,22,0,12.42,2004-01-22
37.72531,-97.79759,2004,1,23,0.05,13.43,2004-01-23
37.72531,-97.79759,2004,1,24,1.28,3.78,2004-01-24
37.72531,-97.79759,2004,1,25,4.06,3.24,2004-01-25
37.72531,-97.79759,2004,1,26,1.02,4.32,2004-01-26
37.72531,-97.79759,2004,1,27,0,11.09,2004-01-27
37.72531,-97.79759,2004,1,28,0.04,10.94,2004-01-28
37.72531,-97.79759,2004,1,29,0,8.86,2004-01-29
37.72531,-97.79759,2004,1,30,0,12.06,2004-01-30
37.72531,-97.79759,2004,1,31,1.08,2.92,2004-01-31
37.72531,-97.79759,2004,2,1,7.88,4,2004-02-01
37.72531,-97.79759,2004,2,2,0.17,11.59,2004-02-02
37.72531,-97.79759,2004,2,3,0.48,10.62,2004-02-03
37.72531,-97.79759,2004,2,4,7.53,5.51,2004-02-04
37.72531,-97.79759,2004,2,5,0.91,5.69,2004-02-05
37.72531,-97.79759,2004,2,6,0.05,4.5,2004-02-06
37.72531,-97.79759,2004,2,7,0,6.05,2004-02-07
37.72531,-97.79759,2004,2,8,1.98,7.96,2004-02-08
37.72531,-97.79759,2004,2,9,0.05,13.82,2004-02-09
37.72531,-97.79759,2004,2,10,0.08,15.44,2004-02-10
37.72531,-97.79759,2004,2,11,0.01,7.88,2004-02-11
37.72531,-97.79759,2004,2,12,0,13.03,2004-02-12
37.72531,-97.79759,2004,2,13,0,14.76,2004-02-13
37.72531,-97.79759,2004,2,14,0.01,15.8,2004-02-14
37.72531,-97.79759,2004,2,15,0,16.31,2004-02-15
37.72531,-97.79759,2004,2,16,0,9.25,2004-02-16
37.72531,-97.79759,2004,2,17,0,15.59,2004-02-17
37.72531,-97.79759,2004,2,18,0,14.04,2004-02-18
37.72531,-97.79759,2004,2,19,1.84,12.67,2004-02-19
37.72531,-97.79759,2004,2,20,0,17.57,2004-02-20
37.72531,-97.79759,2004,2,21,0.07,14.65,2004-02-21
37.72531,-97.79759,2004,2,22,0.14,13.25,2004-02-22
37.72531,-97.79759,2004,2,23,0.21,13.39,2004-02-23
37.72531,-97.79759,2004,2,24,0,8.6,2004-02-24
37.72531,-97.79759,2004,2,25,0,7.13,2004-02-25
37.72531,-97.79759,2004,2,26,0,19.33,2004-02-26
37.72531,-97.79759,2004,2,27,0,16.38,2004-02-27
37.72531,-97.79759,2004,2,28,0.31,6.44,2004-02-28
37.72531,-97.79759,2004,2,29,12.92,5.65,2004-02-29
37.72531,-97.79759,2004,3,1,0.32,16.63,2004-03-01
37.72531,-97.79759,2004,3,2,3.59,14.04,2004-03-02
37.72531,-97.79759,2004,3,3,12.49,3.17,2004-03-03
37.72531,-97.79759,2004,3,4,58.58,1.33,2004-03-04
37.72531,-97.79759,2004,3,5,0.86,8.14,2004-03-05
37.72531,-97.79759,2004,3,6,0,19.84,2004-03-06
37.72531,-97.79759,2004,3,7,0.02,19.76,2004-03-07
37.72531,-97.79759,2004,3,8,0.01,19.62,2004-03-08
37.72531,-97.79759,2004,3,9,0,20.38,2004-03-09
37.72531,-97.79759,2004,3,10,0.02,16.38,2004-03-10
37.72531,-97.79759,2004,3,11,0,20.59,2004-03-11
37.72531,-97.79759,2004,3,12,0,16.49,2004-03-12
37.72531,-97.79759,2004,3,13,0.61,4.86,2004-03-13
37.72531,-97.79759,2004,3,14,0,20.74,2004-03-14
37.72531,-97.79759,2004,3,15,1.64,19.37,2004-03-15
37.72531,-97.79759,2004,3,16,0.05,15.7,2004-03-16
37.72531,-97.79759,2004,3,17,0,21.13,2004-03-17
37.72531,-97.79759,2004,3,18,0,21.13,2004-03-18
37.72531,-97.79759,2004,3,19,0,9.29,2004-03-19
37.72531,-97.79759,2004,3,20,0,20.34,2004-03-20
37.72531,-97.79759,2004,3,21,0,21.6,2004-03-21
37.72531,-97.79759,2004,3,22,0,21.78,2004-03-22
37.72531,-97.79759,2004,3,23,0.1,21.92,2004-03-23
37.72531,-97.79759,2004,3,24,0.03,12.28,2004-03-24
37.72531,-97.79759,2004,3,25,0.65,10.26,2004-03-25
37.72531,-97.79759,2004,3,26,3.31,11.81,2004-03-26
37.72531,-97.79759,2004,3,27,13.65,2.63,2004-03-27
37.72531,-97.79759,2004,3,28,8.57,23.08,2004-03-28
37.72531,-97.79759,2004,3,29,0.49,19.73,2004-03-29
37.72531,-97.79759,2004,3,30,0,25.06,2004-03-30
37.72531,-97.79759,2004,3,31,0.17,25.2,2004-03-31
37.72531,-97.79759,2004,4,1,0,23.69,2004-04-01
37.72531,-97.79759,2004,4,2,0,23.87,2004-04-02
37.72531,-97.79759,2004,4,3,0,20.41,2004-04-03
37.72531,-97.79759,2004,4,4,0,23.76,2004-04-04
37.72531,-97.79759,2004,4,5,0.02,19.26,2004-04-05
37.72531,-97.79759,2004,4,6,0.62,8.96,2004-04-06
37.72531,-97.79759,2004,4,7,0.66,21.24,2004-04-07
37.72531,-97.79759,2004,4,8,0,23.29,2004-04-08
37.72531,-97.79759,2004,4,9,8.67,3.96,2004-04-09
37.72531,-97.79759,2004,4,10,5.62,7.34,2004-04-10
37.72531,-97.79759,2004,4,11,0.02,23.94,2004-04-11
37.72531,-97.79759,2004,4,12,0.15,10.33,2004-04-12
37.72531,-97.79759,2004,4,13,0,25.74,2004-04-13
37.72531,-97.79759,2004,4,14,0,25.38,2004-04-14
37.72531,-97.79759,2004,4,15,0.04,24.91,2004-04-15
37.72531,-97.79759,2004,4,16,0,27.07,2004-04-16
37.72531,-97.79759,2004,4,17,0,20.05,2004-04-17
37.72531,-97.79759,2004,4,18,0.42,10.04,2004-04-18
37.72531,-97.79759,2004,4,19,13.55,21.28,2004-04-19
37.72531,-97.79759,2004,4,20,4.81,15.91,2004-04-20
37.72531,-97.79759,2004,4,21,5.72,19.19,2004-04-21
37.72531,-97.79759,2004,4,22,1.57,9.14,2004-04-22
37.72531,-97.79759,2004,4,23,21.21,4.64,2004-04-23
37.72531,-97.79759,2004,4,24,2.82,9.86,2004-04-24
37.72531,-97.79759,2004,4,25,0,28.08,2004-04-25
37.72531,-97.79759,2004,4,26,0,28.84,2004-04-26
37.72531,-97.79759,2004,4,27,0,28.98,2004-04-27
37.72531,-97.79759,2004,4,28,0,26.64,2004-04-28
37.72531,-97.79759,2004,4,29,2.52,9.25,2004-04-29
37.72531,-97.79759,2004,4,30,9.96,3.13,2004-04-30
37.72531,-97.79759,2004,5,1,1.02,25.85,2004-05-01
37.72531,-97.79759,2004,5,2,0,29.02,2004-05-02
37.72531,-97.79759,2004,5,3,0,27.43,2004-05-03
37.72531,-97.79759,2004,5,4,0,21.96,2004-05-04
37.72531,-97.79759,2004,5,5,0,28.51,2004-05-05
37.72531,-97.79759,2004,5,6,0,29.12,2004-05-06
37.72531,-97.79759,2004,5,7,0,28.84,2004-05-07
37.72531,-97.79759,2004,5,8,0.74,28.87,2004-05-08
37.72531,-97.79759,2004,5,9,1.64,19.44,2004-05-09
37.72531,-97.79759,2004,5,10,0.93,8.53,2004-05-10
37.72531,-97.79759,2004,5,11,0.05,16.99,2004-05-11
37.72531,-97.79759,2004,5,12,27.55,17.46,2004-05-12
37.72531,-97.79759,2004,5,13,12.38,4.43,2004-05-13
37.72531,-97.79759,2004,5,14,0.19,29.84,2004-05-14
37.72531,-97.79759,2004,5,15,0.02,29.2,2004-05-15
37.72531,-97.79759,2004,5,16,8.44,24.84,2004-05-16
37.72531,-97.79759,2004,5,17,0.83,27.11,2004-05-17
37.72531,-97.79759,2004,5,18,0.15,16.52,2004-05-18
37.72531,-97.79759,2004,5,19,0.01,27.65,2004-05-19
37.72531,-97.79759,2004,5,20,0,25.34,2004-05-20
37.72531,-97.79759,2004,5,21,0.12,25.85,2004-05-21
37.72531,-97.79759,2004,5,22,0.14,28.37,2004-05-22
37.72531,-97.79759,2004,5,23,0.02,30.2,2004-05-23
37.72531,-97.79759,2004,5,24,1.13,25.13,2004-05-24
37.72531,-97.79759,2004,5,25,0.22,16.63,2004-05-25
37.72531,-97.79759,2004,5,26,0.32,16.42,2004-05-26
37.72531,-97.79759,2004,5,27,0.04,23.65,2004-05-27
37.72531,-97.79759,2004,5,28,0,27.86,2004-05-28
37.72531,-97.79759,2004,5,29,3.42,23.9,2004-05-29
37.72531,-97.79759,2004,5,30,0.37,28.26,2004-05-30
37.72531,-97.79759,2004,5,31,0.01,27.68,2004-05-31
37.72531,-97.79759,2004,6,1,0.02,28.66,2004-06-01
37.72531,-97.79759,2004,6,2,6.75,10.84,2004-06-02
37.72531,-97.79759,2004,6,3,0,29.12,2004-06-03
37.72531,-97.79759,2004,6,4,11.07,20.52,2004-06-04
37.72531,-97.79759,2004,6,5,6.62,25.2,2004-06-05
37.72531,-97.79759,2004,6,6,0.16,29.88,2004-06-06
37.72531,-97.79759,2004,6,7,0,24.41,2004-06-07
37.72531,-97.79759,2004,6,8,0.6,23.47,2004-06-08
37.72531,-97.79759,2004,6,9,9.02,10.55,2004-06-09
37.72531,-97.79759,2004,6,10,1.36,14.15,2004-06-10
37.72531,-97.79759,2004,6,11,0.06,29.74,2004-06-11
37.72531,-97.79759,2004,6,12,15.42,25.63,2004-06-12
37.72531,-97.79759,2004,6,13,3.77,25.45,2004-06-13
37.72531,-97.79759,2004,6,14,7.99,29.99,2004-06-14
37.72531,-97.79759,2004,6,15,1.32,21.24,2004-06-15
37.72531,-97.79759,2004,6,16,10.27,18.29,2004-06-16
37.72531,-97.79759,2004,6,17,15.43,22.72,2004-06-17
37.72531,-97.79759,2004,6,18,19.7,12.6,2004-06-18
37.72531,-97.79759,2004,6,19,9.62,6.91,2004-06-19
37.72531,-97.79759,2004,6,20,9.2,21.82,2004-06-20
37.72531,-97.79759,2004,6,21,9.16,26.6,2004-06-21
37.72531,-97.79759,2004,6,22,1.24,30.46,2004-06-22
37.72531,-97.79759,2004,6,23,0,32,2004-06-23
37.72531,-97.79759,2004,6,24,0.2,31.93,2004-06-24
37.72531,-97.79759,2004,6,25,0.44,24.84,2004-06-25
37.72531,-97.79759,2004,6,26,0.15,18.25,2004-06-26
37.72531,-97.79759,2004,6,27,13.08,15.73,2004-06-27
37.72531,-97.79759,2004,6,28,2.18,22.79,2004-06-28
37.72531,-97.79759,2004,6,29,0.14,19.8,2004-06-29
37.72531,-97.79759,2004,6,30,6.2,13.21,2004-06-30
37.72531,-97.79759,2004,7,1,20.06,14.9,2004-07-01
37.72531,-97.79759,2004,7,2,2.96,24.37,2004-07-02
37.72531,-97.79759,2004,7,3,7.58,30.13,2004-07-03
37.72531,-97.79759,2004,7,4,15.61,24.08,2004-07-04
37.72531,-97.79759,2004,7,5,12.27,28.69,2004-07-05
37.72531,-97.79759,2004,7,6,5.49,28.4,2004-07-06
37.72531,-97.79759,2004,7,7,1.4,27.18,2004-07-07
37.72531,-97.79759,2004,7,8,2.15,28.66,2004-07-08
37.72531,-97.79759,2004,7,9,3.76,16.7,2004-07-09
37.72531,-97.79759,2004,7,10,0.07,25.7,2004-07-10
37.72531,-97.79759,2004,7,11,0.01,27.97,2004-07-11
37.72531,-97.79759,2004,7,12,0,30.1,2004-07-12
37.72531,-97.79759,2004,7,13,0,30.38,2004-07-13
37.72531,-97.79759,2004,7,14,0,27.04,2004-07-14
37.72531,-97.79759,2004,7,15,0.17,27.9,2004-07-15
37.72531,-97.79759,2004,7,16,0.36,15.34,2004-07-16
37.72531,-97.79759,2004,7,17,0,23.58,2004-07-17
37.72531,-97.79759,2004,7,18,0,28.84,2004-07-18
37.72531,-97.79759,2004,7,19,0.1,29.27,2004-07-19
37.72531,-97.79759,2004,7,20,0,29.02,2004-07-20
37.72531,-97.79759,2004,7,21,0.06,26.03,2004-07-21
37.72531,-97.79759,2004,7,22,6.22,22.93,2004-07-22
37.72531,-97.79759,2004,7,23,65.65,3.64,2004-07-23
37.72531,-97.79759,2004,7,24,5.69,4.97,2004-07-24
37.72531,-97.79759,2004,7,25,0.07,24.34,2004-07-25
37.72531,-97.79759,2004,7,26,0,28.01,2004-07-26
37.72531,-97.79759,2004,7,27,0,25.13,2004-07-27
37.72531,-97.79759,2004,7,28,6.81,9.11,2004-07-28
37.72531,-97.79759,2004,7,29,1.44,9.76,2004-07-29
37.72531,-97.79759,2004,7,30,0.02,20.59,2004-07-30
37.72531,-97.79759,2004,7,31,0,27.32,2004-07-31
37.72531,-97.79759,2004,8,1,0,28.12,2004-08-01
37.72531,-97.79759,2004,8,2,0,26.82,2004-08-02
37.72531,-97.79759,2004,8,3,1.71,25.09,2004-08-03
37.72531,-97.79759,2004,8,4,0.57,27,2004-08-04
37.72531,-97.79759,2004,8,5,0.06,23.47,2004-08-05
37.72531,-97.79759,2004,8,6,0.17,17.21,2004-08-06
37.72531,-97.79759,2004,8,7,1.03,10.58,2004-08-07
37.72531,-97.79759,2004,8,8,10.16,23.9,2004-08-08
37.72531,-97.79759,2004,8,9,9.11,21.96,2004-08-09
37.72531,-97.79759,2004,8,10,4.15,27.07,2004-08-10
37.72531,-97.79759,2004,8,11,7.34,24.88,2004-08-11
37.72531,-97.79759,2004,8,12,1.66,22.72,2004-08-12
37.72531,-97.79759,2004,8,13,0.01,24.73,2004-08-13
37.72531,-97.79759,2004,8,14,0.24,19.84,2004-08-14
37.72531,-97.79759,2004,8,15,4.49,18.04,2004-08-15
37.72531,-97.79759,2004,8,16,8.77,18.61,2004-08-16
37.72531,-97.79759,2004,8,17,0,25.67,2004-08-17
37.72531,-97.79759,2004,8,18,3.4,23,2004-08-18
37.72531,-97.79759,2004,8,19,10.01,4.75,2004-08-19
37.72531,-97.79759,2004,8,20,0,21.42,2004-08-20
37.72531,-97.79759,2004,8,21,0.02,24.84,2004-08-21
37.72531,-97.79759,2004,8,22,3.19,18.9,2004-08-22
37.72531,-97.79759,2004,8,23,4.17,20.23,2004-08-23
37.72531,-97.79759,2004,8,24,0.82,23.08,2004-08-24
37.72531,-97.79759,2004,8,25,0.02,22.03,2004-08-25
37.72531,-97.79759,2004,8,26,0,24.8,2004-08-26
37.72531,-97.79759,2004,8,27,2.09,21.53,2004-08-27
37.72531,-97.79759,2004,8,28,0.01,24.08,2004-08-28
37.72531,-97.79759,2004,8,29,2.17,24.23,2004-08-29
37.72531,-97.79759,2004,8,30,2.79,14,2004-08-30
37.72531,-97.79759,2004,8,31,0,18,2004-08-31
37.72531,-97.79759,2004,9,1,0,23.11,2004-09-01
37.72531,-97.79759,2004,9,2,0,23,2004-09-02
37.72531,-97.79759,2004,9,3,0,22.32,2004-09-03
37.72531,-97.79759,2004,9,4,0,23.87,2004-09-04
37.72531,-97.79759,2004,9,5,9.59,12.56,2004-09-05
37.72531,-97.79759,2004,9,6,0,25.09,2004-09-06
37.72531,-97.79759,2004,9,7,0,24.59,2004-09-07
37.72531,-97.79759,2004,9,8,0,24.26,2004-09-08
37.72531,-97.79759,2004,9,9,0,24.01,2004-09-09
37.72531,-97.79759,2004,9,10,0,23.76,2004-09-10
37.72531,-97.79759,2004,9,11,0.01,22.28,2004-09-11
37.72531,-97.79759,2004,9,12,0,22.03,2004-09-12
37.72531,-97.79759,2004,9,13,0,20.88,2004-09-13
37.72531,-97.79759,2004,9,14,2.09,20.45,2004-09-14
37.72531,-97.79759,2004,9,15,1.26,17.86,2004-09-15
37.72531,-97.79759,2004,9,16,0,20.88,2004-09-16
37.72531,-97.79759,2004,9,17,1.07,19.87,2004-09-17
37.72531,-97.79759,2004,9,18,0.02,19.8,2004-09-18
37.72531,-97.79759,2004,9,19,0,17.89,2004-09-19
37.72531,-97.79759,2004,9,20,0,11.77,2004-09-20
37.72531,-97.79759,2004,9,21,5.47,4.57,2004-09-21
37.72531,-97.79759,2004,9,22,6.77,14.8,2004-09-22
37.72531,-97.79759,2004,9,23,15.99,20.7,2004-09-23
37.72531,-97.79759,2004,9,24,0.03,20.88,2004-09-24
37.72531,-97.79759,2004,9,25,0.03,19.19,2004-09-25
37.72531,-97.79759,2004,9,26,0,19.12,2004-09-26
37.72531,-97.79759,2004,9,27,0.05,15.55,2004-09-27
37.72531,-97.79759,2004,9,28,0.32,4.1,2004-09-28
37.72531,-97.79759,2004,9,29,0,16.81,2004-09-29
37.72531,-97.79759,2004,9,30,0.03,14.18,2004-09-30
37.72531,-97.79759,2004,10,1,0.01,8.93,2004-10-01
37.72531,-97.79759,2004,10,2,0,20.3,2004-10-02
37.72531,-97.79759,2004,10,3,1.65,19.87,2004-10-03
37.72531,-97.79759,2004,10,4,0.42,15.19,2004-10-04
37.72531,-97.79759,2004,10,5,0.6,16.85,2004-10-05
37.72531,-97.79759,2004,10,6,9.84,4.21,2004-10-06
37.72531,-97.79759,2004,10,7,4.94,5.26,2004-10-07
37.72531,-97.79759,2004,10,8,0.15,19.22,2004-10-08
37.72531,-97.79759,2004,10,9,0.01,14.54,2004-10-09
37.72531,-97.79759,2004,10,10,13.58,7.13,2004-10-10
37.72531,-97.79759,2004,10,11,17.94,4.72,2004-10-11
37.72531,-97.79759,2004,10,12,0.05,13.72,2004-10-12
37.72531,-97.79759,2004,10,13,0.28,7.24,2004-10-13
37.72531,-97.79759,2004,10,14,0.01,17.53,2004-10-14
37.72531,-97.79759,2004,10,15,0.1,13.68,2004-10-15
37.72531,-97.79759,2004,10,16,0.01,16.38,2004-10-16
37.72531,-97.79759,2004,10,17,0,11.63,2004-10-17
37.72531,-97.79759,2004,10,18,0.01,10.15,2004-10-18
37.72531,-97.79759,2004,10,19,0,10.51,2004-10-19
37.72531,-97.79759,2004,10,20,0.08,3.96,2004-10-20
37.72531,-97.79759,2004,10,21,0.07,14.15,2004-10-21
37.72531,-97.79759,2004,10,22,0.4,5.65,2004-10-22
37.72531,-97.79759,2004,10,23,0,16.81,2004-10-23
37.72531,-97.79759,2004,10,24,0,16.27,2004-10-24
37.72531,-97.79759,2004,10,25,2.08,13.25,2004-10-25
37.72531,-97.79759,2004,10,26,17.46,8.24,2004-10-26
37.72531,-97.79759,2004,10,27,6.29,4.21,2004-10-27
37.72531,-97.79759,2004,10,28,0.5,12.42,2004-10-28
37.72531,-97.79759,2004,10,29,0,14.51,2004-10-29
37.72531,-97.79759,2004,10,30,0,15.55,2004-10-30
37.72531,-97.79759,2004,10,31,0.3,7.09,2004-10-31
37.72531,-97.79759,2004,11,1,1.02,4.97,2004-11-01
37.72531,-97.79759,2004,11,2,0.32,6.08,2004-11-02
37.72531,-97.79759,2004,11,3,5.29,4.9,2004-11-03
37.72531,-97.79759,2004,11,4,0,14.36,2004-11-04
37.72531,-97.79759,2004,11,5,0.09,14.22,2004-11-05
37.72531,-97.79759,2004,11,6,0,12.42,2004-11-06
37.72531,-97.79759,2004,11,7,0,13.97,2004-11-07
37.72531,-97.79759,2004,11,8,0,9.32,2004-11-08
37.72531,-97.79759,2004,11,9,0.17,10.04,2004-11-09
37.72531,-97.79759,2004,11,10,14.83,2.2,2004-11-10
37.72531,-97.79759,2004,11,11,0.47,6.41,2004-11-11
37.72531,-97.79759,2004,11,12,0.01,5.87,2004-11-12
37.72531,-97.79759,2004,11,13,0.23,8.75,2004-11-13
37.72531,-97.79759,2004,11,14,1.94,7.88,2004-11-14
37.72531,-97.79759,2004,11,15,1.18,3.92,2004-11-15
37.72531,-97.79759,2004,11,16,4.77,2.74,2004-11-16
37.72531,-97.79759,2004,11,17,6.86,3.1,2004-11-17
37.72531,-97.79759,2004,11,18,3.07,4.46,2004-11-18
37.72531,-97.79759,2004,11,19,0.14,6.3,2004-11-19
37.72531,-97.79759,2004,11,20,2.92,2.88,2004-11-20
37.72531,-97.79759,2004,11,21,0.65,7.16,2004-11-21
37.72531,-97.79759,2004,11,22,0.07,3.28,2004-11-22
37.72531,-97.79759,2004,11,23,10.92,1.51,2004-11-23
37.72531,-97.79759,2004,11,24,3.89,9.18,2004-11-24
37.72531,-97.79759,2004,11,25,0.31,8.75,2004-11-25
37.72531,-97.79759,2004,11,26,1.59,2.52,2004-11-26
37.72531,-97.79759,2004,11,27,0.12,12.2,2004-11-27
37.72531,-97.79759,2004,11,28,0.36,6.12,2004-11-28
37.72531,-97.79759,2004,11,29,4.02,2.12,2004-11-29
37.72531,-97.79759,2004,11,30,0.54,5.72,2004-11-30
37.72531,-97.79759,2004,12,1,0.22,8.96,2004-12-01
37.72531,-97.79759,2004,12,2,0,10.73,2004-12-02
37.72531,-97.79759,2004,12,3,0.1,11.16,2004-12-03
37.72531,-97.79759,2004,12,4,0.09,11.84,2004-12-04
37.72531,-97.79759,2004,12,5,5.11,3.49,2004-12-05
37.72531,-97.79759,2004,12,6,0.42,4.72,2004-12-06
37.72531,-97.79759,2004,12,7,0,11.3,2004-12-07
37.72531,-97.79759,2004,12,8,0.01,6.48,2004-12-08
37.72531,-97.79759,2004,12,9,0,9.65,2004-12-09
37.72531,-97.79759,2004,12,10,0,11.2,2004-12-10
37.72531,-97.79759,2004,12,11,0,9.94,2004-12-11
37.72531,-97.79759,2004,12,12,0,10.73,2004-12-12
37.72531,-97.79759,2004,12,13,0,9.94,2004-12-13
